cps19_ResponseId,education,language,age_category,income_category,income_number,gender,province,health,citizenship,born_in_canada,marital_status,owns_house,vote_choice,liberal_favour,conservative_favour,ndp_favour,bloc_favour,green_favour,people_favour
R_1OOk7Q13VL9Up7L,College/Trade,English,55-64,"$100,000 to $ 124,999",120000,Female,British Columbia,Poor/Fair,Yes,Yes,Married,Own a residence,1,64,70,61,5,58,20
R_3s1dftitHSrmHAF,Bachelor,English,65-74,"$75,000 to $99,999",77000,Male,British Columbia,Good/Very Good,Yes,Yes,Married,Own a residence,0,100,0,0,0,0,0
R_r3EcQiTnfQPtKj7,College/Trade,English,55-64,"$125,000 and more",125000,Female,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,0,69.5,22,50,0,15.5,11.5
R_1JXHgSe6f3CtD19,Postgrad,Neither English nor French,75-84,"$125,000 and more",130000,Male,British Columbia,Good/Very Good,Yes,Yes,Married,Own a residence,0,100,10,69,13,90,0
R_3CU9UyqHFPf16rQ,Bachelor,English,25-34,"$100,000 to $ 124,999",108000,Male,Ontario,Poor/Fair,Yes,Yes,Never Married,Own a residence,4,50,56.5,24,22.5,86,34.5
R_11ZWIW0twoxJGxL,Postgrad,English,25-34,"$125,000 and more",125000,Male,Newfoundland and Labrador,Poor/Fair,Yes,Yes,Married,Own a residence,0,76,26,29.5,7.5,22.5,0.5
R_1NySL55b9SH2bnr,College/Trade,French,65-74,"$25,000 to $49,999",32000,Female,Quebec,Poor/Fair,Yes,Yes,Don't know/Prefer not to answer,No residence,0,0,0,0,0,0,0
R_2QKvLae5F2hOVo7,College/Trade,English,55-64,"$50,000 to $74,999",70000,Female,British Columbia,Poor/Fair,Yes,Yes,Married,Own a residence,0,89,50,72,36,79,51
R_V43V0ySY6MMLG2R,Bachelor,English,45-54,"$75,000 to $99,999",85000,Male,Saskatchewan,Poor/Fair,Yes,Yes,Separated,Own a residence,1,29,82,72,10,32,6
R_d0uiNq3dMoimZ69,College/Trade,English,55-64,"Less than $25,000",20000,Female,Alberta,Good/Very Good,Yes,Yes,Never Married,Own a residence,1,6,92,51,30,51,61
R_ueqaVHCqnCibm5b,College/Trade,English,55-64,"$25,000 to $49,999",42000,Female,Maintoba,Poor/Fair,Yes,Yes,Married,Own a residence,2,73,4,72,19,73,51
R_3PNS670rBagPdyx,Bachelor,English,35-44,"$100,000 to $ 124,999",100000,Female,Alberta,Good/Very Good,Yes,Yes,Married,No residence,4,71,10,71,0,71,0
R_ZrTgrfAgz3gVd6x,Bachelor,English,25-34,"$50,000 to $74,999",50000,Male,Ontario,Good/Very Good,Yes,Yes,Never Married,No residence,0,78,58,73,10,40,7
R_3Jat8rqg5QXZQZO,Postgrad,Neither English nor French,35-44,"$125,000 and more",150000,Male,Quebec,Excellent,Yes,No,Married,Own a residence,5,0,70,19,11,11,81
R_3KME1jqDWsbaUuy,No degree/diploma,English_and_French,55-64,"Less than $25,000",23000,Female,Ontario,Poor/Fair,Yes,Yes,Married,No residence,2,71,0,100,0,41,51
R_2fvoAJ2Dw3d4bVH,Bachelor,Neither English nor French,25-34,"$25,000 to $49,999",25000,Female,Quebec,Poor/Fair,Yes,Yes,Never Married,No residence,0,62,32,86,10,19,22
R_1gIWBXxngVJyWid,Bachelor,English,35-44,"$125,000 and more",170000,Female,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,2,70.5,0,73.5,14.5,52.5,0
R_TklfoL5A3zVQsUh,Bachelor,English,55-64,"$125,000 and more",150000,Male,Alberta,Don't Know,Yes,Yes,Never Married,Own a residence,1,30,87,21,0,51,23
R_3KZRMxjearyyHag,College/Trade,English,45-54,"$125,000 and more",199000,Female,British Columbia,Good/Very Good,Yes,Yes,Living with a partner,No residence,1,0,62,0,9,31,92
R_2c5ihiOSVQiOLug,Postgrad,English,35-44,"$75,000 to $99,999",99999,Male,Ontario,Good/Very Good,Yes,Yes,Never Married,Own a residence,0,84,35,39,3,22,1
R_1DLK54SrqgzdqSs,College/Trade,Neither English nor French,55-64,"$25,000 to $49,999",29000,Female,British Columbia,Poor/Fair,Yes,No,Married,Own a residence,1,51,79,51,40,51,42
R_3h6i0UYmElErMuy,Bachelor,Neither English nor French,65-74,"$125,000 and more",186000,Female,British Columbia,Excellent,Yes,No,Never Married,Own a residence,1,92,91,30,30,43,18
R_2y11q22KZkBIo51,Bachelor,English,45-54,"$75,000 to $99,999",85000,Male,Saskatchewan,Good/Very Good,Yes,No,Married,Own a residence,1,30,97,84,38,42.5,60.5
R_SYH1wONuOTP0MEx,College/Trade,English,55-64,"$125,000 and more",130000,Male,Alberta,Poor/Fair,Yes,Yes,Married,Own a residence,4,49,51,51,51,62,52
R_12rwhRczRkRF6cV,College/Trade,English,65-74,"$25,000 to $49,999",45000,Male,Alberta,Good/Very Good,Yes,No,Divorced,Own a residence,2,60,0,100,5,70,0
R_2veJ2VVq0ZIaL0L,Bachelor,English_and_French,65-74,"$50,000 to $74,999",54000,Female,Quebec,Poor/Fair,Yes,No,Married,Own a residence,0,74,62,87,65,70,39
R_2tnyWrXTE4zjlOm,Bachelor,French,35-44,"$125,000 and more",190000,Male,Quebec,Excellent,Yes,Yes,Living with a partner,Own a residence,0,85,19,19,17,19,18
R_2YRCUnoei2xU1zw,High School,English,35-44,"$25,000 to $49,999",49000,Male,Saskatchewan,Good/Very Good,Yes,Yes,Married,Own a residence,1,0,81,19,0,51,51
R_1irfqdgsZuSFUTy,Postgrad,Neither English nor French,65-74,"$125,000 and more",154000,Male,British Columbia,Good/Very Good,Yes,No,Married,Own a residence,0,100,0,51,0,0,0
R_3OksFKt9d9yHqAH,College/Trade,English,45-54,"$25,000 to $49,999",30000,Male,Ontario,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,0,57,12,0,38,36,47
R_3PS1fTqShvD8uTU,College/Trade,English,55-64,"$75,000 to $99,999",95000,Female,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,1,22,75,65,40,40,40
R_ZyNZiyVLMVaHUVb,No degree/diploma,English,75-84,"$50,000 to $74,999",50000,Male,British Columbia,Good/Very Good,Yes,Yes,Married,Own a residence,1,0,89,1,0,18,0
R_zSW1skEUNpDvgTT,Bachelor,Neither English nor French,35-44,"$25,000 to $49,999",49000,Female,Ontario,Good/Very Good,Yes,No,Never Married,No residence,1,52,66,56,52,51,53
R_1g2r4EOoIXraDv8,Bachelor,English,55-64,"$25,000 to $49,999",34000,Female,Saskatchewan,Poor/Fair,Yes,Yes,Divorced,No residence,2,69,0,82,60,61,1
R_3hcoHKDMay4X2kH,Postgrad,English,55-64,"$125,000 and more",150000,Male,Ontario,Excellent,Yes,No,Married,Own a residence,1,44.5,90,44,28,27,11.5
R_26o43IcD9JRhMsp,High School,English,35-44,"$25,000 to $49,999",44500,Female,Maintoba,Good/Very Good,Yes,Yes,Separated,No residence,4,54,52,50,29,67,68
R_1GQfqL77YJNfwBE,College/Trade,English,65-74,"$50,000 to $74,999",65000,Female,Maintoba,Poor/Fair,Yes,Yes,Married,Own a residence,1,20,90,0,20,40,15
R_2dto3JgkYCL3sZP,Bachelor,French,25-34,"$50,000 to $74,999",61000,Male,Quebec,Good/Very Good,Yes,Yes,Never Married,No residence,4,24,0,70,51,100,0
R_cx3lLvgNa9jAq09,Bachelor,English,65-74,"$75,000 to $99,999",99000,Female,Alberta,Good/Very Good,Yes,No,Married,Own a residence,1,20,65,20,51,51,51
R_2BgPfN5M6hfL5TP,College/Trade,English,65-74,"$50,000 to $74,999",74000,Female,Alberta,Poor/Fair,Yes,Yes,Married,Own a residence,2,65,10,50,7,63,3
R_1db6e4prfsNGAgC,College/Trade,English,45-54,"Less than $25,000",21000,Female,Alberta,Don't Know,Yes,Yes,Don't know/Prefer not to answer,Own a residence,4,20,21,20,12,61,19
R_2OPFwCnASH6LIT3,Bachelor,English,45-54,"$75,000 to $99,999",89000,Female,Alberta,Poor/Fair,Yes,Yes,Married,Own a residence,1,1,92,64,5,13,18
R_PZ3KfdR5wDqb5Pb,Bachelor,Neither English nor French,75-84,"$75,000 to $99,999",92000,Male,British Columbia,Good/Very Good,Yes,No,Married,Own a residence,1,53,94,82,48,60,57
R_ehvMD69U2UiFof7,Bachelor,English,65-74,"$100,000 to $ 124,999",110000,Male,Saskatchewan,Good/Very Good,Yes,Yes,Married,Own a residence,0,80,20,30,0,50,0
R_2qf69DtSsN4a0IG,College/Trade,English,45-54,"$125,000 and more",780000,Female,British Columbia,Good/Very Good,Yes,Yes,Married,Own a residence,2,0,0,9,0,0,0
R_3MA39ivnCf0pnDO,College/Trade,English,35-44,"$100,000 to $ 124,999",120000,Male,Alberta,Good/Very Good,Yes,No,Divorced,Own a residence,1,0,100,0,0,0,75
R_2zbVoEDkH5Zmq8z,Bachelor,English,55-64,"$125,000 and more",138000,Male,Alberta,Poor/Fair,Yes,Yes,Married,Own a residence,0,83,13,72,5,68,6
R_128ZepoKSlRbF8C,Bachelor,English,45-54,"$125,000 and more",150000,Male,Nova Scoita,Good/Very Good,Yes,Yes,Married,Own a residence,1,0,97,42,8,2,2
R_yRc2TKCB9CfTiEN,High School,English,35-44,"$25,000 to $49,999",35000,Male,British Columbia,Good/Very Good,Yes,Yes,Never Married,Own a residence,0,70,0,62,0,0,3
R_12u391SE1K6P7jo,High School,English_and_French,55-64,"$125,000 and more",150000,Female,Quebec,Don't Know,Yes,Yes,Married,No residence,1,14,87,28,23,5,66
R_RDjkWxf6Pmb9s6l,Postgrad,English,55-64,"$125,000 and more",150000,Female,British Columbia,Excellent,Yes,Yes,Married,Own a residence,4,58,0,25,25,75,0
R_32KpkXPWhQVyvcD,College/Trade,English,65-74,"$50,000 to $74,999",54000,Male,Maintoba,Poor/Fair,Yes,Yes,Married,Own a residence,1,10,85.66666666666667,7,3.3333333333333335,9.666666666666666,11
R_29mOOcftBYvf2aj,Bachelor,English,25-34,"$100,000 to $ 124,999",100000,Female,British Columbia,Poor/Fair,Yes,Yes,Married,Own a residence,0,64,6,81,8,67,19
R_2B3rfCGTR0h9sKi,High School,English,25-34,"$25,000 to $49,999",32000,Female,Alberta,Good/Very Good,Yes,Yes,Never Married,Own a residence,2,60,3,90,20,50,51
R_2rTM8EmDaQQqmrz,College/Trade,English_and_French,65-74,"$25,000 to $49,999",34000,Female,British Columbia,Excellent,Yes,Yes,Widowed,Own a residence,0,83,22,70,31,50,0
R_1QGjkB5fbsoQhx2,Postgrad,Neither English nor French,75-84,"$75,000 to $99,999",98000,Male,British Columbia,Good/Very Good,Yes,No,Married,Own a residence,0,70,10,80,19,100,0
R_3hltqRAwk79p8pW,Bachelor,Neither English nor French,55-64,"$25,000 to $49,999",34268,Male,British Columbia,Good/Very Good,Yes,Yes,Never Married,Own a residence,1,20,51,9,0,0,5
R_1gMjVazyuRLIWBa,College/Trade,English_and_French,25-34,"$25,000 to $49,999",38000,Female,New Brunswick,Poor/Fair,Yes,Yes,Never Married,Own a residence,1,37,90,80,0,20,0
R_O82poD1baVfpTLr,Bachelor,English,65-74,"$25,000 to $49,999",25000,Male,British Columbia,Good/Very Good,Yes,Yes,Never Married,Own a residence,4,58,33,71,12,79,29
R_OlM9QhvG9ot5DMZ,Bachelor,English,45-54,"$75,000 to $99,999",93000,Female,Saskatchewan,Poor/Fair,Yes,Yes,Divorced,No residence,1,5,76,3,0,26,1
R_5nkYHfXwX2fmv8R,College/Trade,English,35-44,"$125,000 and more",125000,Female,British Columbia,Good/Very Good,Yes,Yes,Married,Own a residence,0,80,1,70,0,90,32
R_5tiWHBJyIqs5YFH,Bachelor,English,35-44,"$50,000 to $74,999",70000,Male,Maintoba,Good/Very Good,Yes,No,Divorced,Own a residence,0,65,64,34,70,29,68
R_u4BFRGoedco4t7r,Postgrad,English,35-44,"$125,000 and more",180000,Female,Quebec,Good/Very Good,Yes,No,Married,Own a residence,1,35,75,7,0,6,92
R_3Rlpp1qmpHER5NO,Bachelor,English,55-64,"$125,000 and more",160000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,77.875,24.375,33.625,3.5,45.375,2
R_3Es90eKkqXyYBa0,Postgrad,Neither English nor French,35-44,"$125,000 and more",215000,Male,Ontario,Good/Very Good,Yes,No,Living with a partner,Own a residence,0,81,9,51,10,70,0
R_3kB80lwYgtdlKMB,No degree/diploma,English,35-44,"$100,000 to $ 124,999",100000,Female,Ontario,Don't Know,Yes,Don't know/Prefer not to say,Never Married,No residence,0,85,76,28,19,13,25
R_vc5k8LwiCNI9tNT,Postgrad,Neither English nor French,35-44,"$125,000 and more",149000,Male,Ontario,Good/Very Good,Yes,No,Married,Own a residence,1,47,75,17,22,62,34
R_3DqgmSrXm7Jj7Sa,College/Trade,English,35-44,"$125,000 and more",155000,Female,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,1,5.5,83,25.5,6,30,25.5
R_3IRJW9LLbezgwNc,High School,French,65-74,"$25,000 to $49,999",30000,Female,Quebec,Don't Know,Yes,Yes,Married,No residence,0,80,0,50,0,0,0
R_33DcM6IfEbmCBE6,College/Trade,English,35-44,"$25,000 to $49,999",49999,Female,Quebec,Good/Very Good,Yes,Yes,Married,Own a residence,0,87,0,71,0,38,20
R_1LbbZLnHXBSFOzb,Bachelor,English,75-84,"$125,000 and more",125000,Male,British Columbia,Excellent,Yes,Yes,Married,No residence,1,42,51,25,0,42,0
R_3PNMxaEPIh2nTAJ,Bachelor,Neither English nor French,25-34,"$100,000 to $ 124,999",100000,Male,Ontario,Excellent,Yes,No,Married,Own a residence,1,30,96,62,0,21,50
R_3ffv5YUEyVGdMDP,Postgrad,English,65-74,"$125,000 and more",300000,Male,British Columbia,Excellent,Yes,No,Married,Own a residence,4,100,0,49,5,100,0
R_512X7lSL5m0ACAN,High School,English,45-54,"$125,000 and more",130000,Female,Ontario,Excellent,Yes,Yes,Living with a partner,Own a residence,0,71,0,70,50,50,40
R_1ithiq3thmeidhh,Bachelor,English,55-64,"$25,000 to $49,999",49000,Male,Quebec,Poor/Fair,Yes,Yes,Living with a partner,Own a residence,0,100,58,61,0,0,0
R_0MU0XyG40noHCz7,Bachelor,English,65-74,"$75,000 to $99,999",75000,Male,British Columbia,Excellent,Yes,Yes,Never Married,Own a residence,0,80,29,57,0,70,0
R_276XzHHWoRz1Mhr,Bachelor,English,55-64,"$125,000 and more",140000,Male,Maintoba,Good/Very Good,Yes,Yes,Married,Own a residence,1,23.5,77,27.5,0,17.5,15
R_PFn4P8JgO6xyARX,College/Trade,English_and_French,25-34,"$75,000 to $99,999",87000,Male,Ontario,Excellent,Yes,Yes,Living with a partner,Own a residence,0,81,26,53,10,60,5
R_6mwv75i14t65Rmx,College/Trade,English,45-54,"$75,000 to $99,999",78000,Male,Alberta,Good/Very Good,Yes,Yes,Living with a partner,No residence,2,17,8,88,0,62,1
R_3Jn90IDtcyvC6Cl,College/Trade,English,55-64,"$25,000 to $49,999",45000,Female,Ontario,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,0,84,51,60,40,71,31
R_3HMimVAklb975Zs,College/Trade,French,55-64,"$75,000 to $99,999",85000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,51,20,60,0,51,0
R_2YJOm8lqaDAADH5,College/Trade,English_and_French,45-54,"$125,000 and more",145000,Male,Ontario,Excellent,Yes,Yes,Married,Own a residence,1,12.5,95.5,19,40,6,70
R_A09JEMtA4FZCdI5,Bachelor,English,35-44,"$75,000 to $99,999",84000,Female,Ontario,Poor/Fair,Yes,Yes,Never Married,No residence,0,68,29,64,39,56,0
R_3fuSerRqqgWlNHB,Postgrad,Neither English nor French,65-74,"$50,000 to $74,999",74000,Male,Saskatchewan,Poor/Fair,Yes,Yes,Married,Own a residence,1,54,100,0,0,0,0
R_3JK4rddIAZFqmZP,College/Trade,English,55-64,"$25,000 to $49,999",45000,Male,Alberta,Good/Very Good,Yes,Yes,Widowed,Own a residence,1,6,98,0,4,19,20
R_d0ZbqmONKZgDd05,College/Trade,English,25-34,"$50,000 to $74,999",55000,Female,New Brunswick,Good/Very Good,Yes,Yes,Never Married,No residence,4,40,41,86,27,64,14
R_cJc96DXF6MUXUVb,Bachelor,English,55-64,"$125,000 and more",140000,Male,Maintoba,Poor/Fair,Yes,Yes,Married,Own a residence,1,71,71,22,100,22,29
R_rrKAGLiAoaKIWGd,College/Trade,English,45-54,"$50,000 to $74,999",54000,Male,Maintoba,Good/Very Good,Yes,Yes,Living with a partner,No residence,2,0,85,70,0,0,0
R_2qqK6jXZRT8mHUW,College/Trade,English,25-34,"$25,000 to $49,999",44000,Male,Saskatchewan,Poor/Fair,Yes,Yes,Living with a partner,Own a residence,2,58,38,98,4,28,12
R_1onx3KQfjReJ0sS,College/Trade,French,45-54,"$75,000 to $99,999",79000,Male,British Columbia,Good/Very Good,Yes,Yes,Never Married,Own a residence,0,78,10,47,2,50,0
R_3Mnk4LP8yAtdHHA,High School,English,55-64,"$125,000 and more",148000,Male,Alberta,Poor/Fair,Yes,Yes,Married,Own a residence,2,50,2,68,40,58,8
R_zcikyE7ISEZOrpD,Bachelor,English,25-34,"$50,000 to $74,999",70000,Female,Ontario,Don't Know,Yes,Yes,Married,No residence,4,12,33,33,2,64,19
R_2tF2BwCl8LjnBv9,College/Trade,English,45-54,"$125,000 and more",180000,Male,Alberta,Poor/Fair,Yes,Yes,Married,Own a residence,1,50,71,30,0,21,36
R_3HUlQeEWaGNnrMU,Postgrad,English,25-34,"$125,000 and more",130000,Female,Ontario,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,0,51,24,80,37,87,0
R_1GrJ6plag5JZ0xr,College/Trade,English,25-34,"$50,000 to $74,999",71000,Female,Nova Scoita,Good/Very Good,Yes,Yes,Married,Own a residence,2,79,10,68,35,40,3
R_1q3STbXeKEfikH8,Bachelor,English,25-34,"$100,000 to $ 124,999",120000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,4,61,31,64,33,75,25
R_DT5ej2EJiyLPAQx,College/Trade,English,65-74,"$50,000 to $74,999",66000,Male,Alberta,Poor/Fair,Yes,Yes,Married,Own a residence,0,100,0,58,0,61,24
R_3oNHMq3iRGAqQ2f,Bachelor,English,25-34,"$125,000 and more",140000,Female,Nova Scoita,Good/Very Good,Yes,Yes,Married,Own a residence,0,86,11,55,12,70,4
R_3fwv3IPxrrNlKDw,Bachelor,English_and_French,25-34,"$125,000 and more",145000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,71.33333333333333,31.666666666666668,55,16.666666666666668,43.333333333333336,17.333333333333332
R_1pM4qlkmUQadYyF,Bachelor,English,55-64,"$50,000 to $74,999",69000,Female,Maintoba,Good/Very Good,Yes,Yes,Divorced,Own a residence,1,0,71,0,0,0,0
R_2V3dz9OGu3Svocc,College/Trade,English,55-64,"$50,000 to $74,999",50000,Female,Saskatchewan,Good/Very Good,Yes,Yes,Married,No residence,1,50,71,51,30,56,30
R_2YbpTq7wCb7qpEN,Bachelor,English,45-54,"$50,000 to $74,999",54000,Male,Saskatchewan,Good/Very Good,Yes,Yes,Never Married,No residence,1,0,89,0,0,2,31
R_3HvrysPWkmxHJ46,High School,English,55-64,"$100,000 to $ 124,999",120000,Male,Maintoba,Good/Very Good,Yes,Yes,Married,Own a residence,2,21,18,40,16,42,30
R_28S4idvUevwSBsR,College/Trade,English,65-74,"$50,000 to $74,999",70000,Female,Saskatchewan,Good/Very Good,Yes,Yes,Married,Own a residence,1,67,86,1,0,3,0
R_1fj7tAD3JMjLDv4,Bachelor,English_and_French,25-34,"$100,000 to $ 124,999",120000,Male,New Brunswick,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,4,40,20,15,0,70,0
R_30kmzQvxnf3YTws,Postgrad,English,65-74,"$50,000 to $74,999",50000,Male,Alberta,Excellent,Yes,Yes,Married,No residence,1,0,93,0,0,0,20
R_1hLT3cOKLbVmV1D,College/Trade,English,75-84,"$50,000 to $74,999",71000,Male,British Columbia,Good/Very Good,Yes,Yes,Married,Own a residence,1,10,70,0,0,51,0
R_2zebwPZ7EyyN9pZ,Bachelor,English,65-74,"$50,000 to $74,999",55000,Female,Saskatchewan,Good/Very Good,Yes,Yes,Divorced,Own a residence,1,11,91,19,11,73,71
R_2V2RM9DGcybnj0X,College/Trade,English,25-34,"$75,000 to $99,999",80000,Male,Alberta,Good/Very Good,Yes,Yes,Living with a partner,No residence,1,0,100,0,0,0,40
R_2fqFbQgOlY5jjU4,College/Trade,English,45-54,"Less than $25,000",5000,Female,Alberta,Poor/Fair,Yes,Yes,Never Married,Own a residence,1,3,84,2,4,4,3
R_3QML7M0tVJRErJo,Postgrad,English,55-64,"$125,000 and more",240000,Male,Alberta,Excellent,Yes,Yes,Married,Own a residence,2,55,23,75,10,75,0
R_33yAcqelyNnXQ4o,Postgrad,English,65-74,"$75,000 to $99,999",90000,Male,British Columbia,Excellent,Yes,No,Married,Own a residence,4,72,32,32,0,72,32
R_OP57U0GJXFxyisN,High School,English,45-54,"$25,000 to $49,999",30000,Male,Alberta,Poor/Fair,Yes,Yes,Living with a partner,Own a residence,1,3,98,0,0,0,0
R_2ToY9WguU99luL8,Postgrad,English,45-54,"$100,000 to $ 124,999",113000,Female,Alberta,Poor/Fair,Yes,Yes,Separated,No residence,2,60,0,79,0,72,0
R_2YgrUfCpW8vCLvw,College/Trade,English,25-34,"$50,000 to $74,999",50000,Male,Alberta,Excellent,Yes,Yes,Living with a partner,No residence,2,3,100,87,91,72,62
R_2WwGp7CHiHhlIWg,Bachelor,English,65-74,"$50,000 to $74,999",56000,Male,Alberta,Good/Very Good,Yes,Yes,Divorced,Own a residence,1,18,82,0,20,0,0
R_ulCD5wPD4CM8VJn,High School,English,55-64,"$75,000 to $99,999",80000,Male,Saskatchewan,Good/Very Good,Yes,Yes,Married,Own a residence,1,30,72,30,0,51,0
R_5dmLqVCPHHFf0GZ,Bachelor,English,65-74,"$75,000 to $99,999",80000,Female,Alberta,Excellent,Yes,Yes,Never Married,Own a residence,1,9,90,0,0,0,30
R_3sBTOCcIv1ahIcF,College/Trade,English_and_French,45-54,"$125,000 and more",200000,Female,British Columbia,Good/Very Good,Yes,Yes,Married,Own a residence,0,55,47,4,8,8,20
R_1NsT5uRW3HdjFvT,High School,English,45-54,"$125,000 and more",150000,Female,Maintoba,Good/Very Good,Yes,Yes,Married,Own a residence,1,1,77,7,1,30,32
R_CaGqLFDJzeSXmsV,College/Trade,English,55-64,"$50,000 to $74,999",58000,Female,British Columbia,Good/Very Good,Yes,Yes,Married,Own a residence,2,69,32,57,34,45,34
R_1DSGo7VBq0YiQlN,High School,English,45-54,"$25,000 to $49,999",26000,Male,Alberta,Poor/Fair,Yes,Yes,Never Married,No residence,0,71,0,42,0,25,0
R_3mgcQ2s5vh1XmSw,Bachelor,English,65-74,"$50,000 to $74,999",63000,Male,Alberta,Poor/Fair,Yes,Yes,Married,Own a residence,1,18.333333333333332,74.33333333333333,32.666666666666664,3.6666666666666665,24,10.333333333333334
R_WqhvspXrHOycgut,Postgrad,English,25-34,"$125,000 and more",199000,Male,Quebec,Poor/Fair,Yes,Yes,Married,Own a residence,1,0,52,22,0,22,22
R_3kh3XslBn1pWw8F,College/Trade,English,25-34,"$125,000 and more",205000,Female,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,2,50,50,65,0,20,0
R_RqmWpUsqnBzFBnP,College/Trade,English,25-34,"$100,000 to $ 124,999",108000,Female,Saskatchewan,Poor/Fair,Yes,Yes,Living with a partner,Own a residence,1,1,83,36,26,52,73
R_2CPLMIklGEjF9LI,Postgrad,English,25-34,"$25,000 to $49,999",44000,Female,Ontario,Poor/Fair,Yes,Yes,Never Married,No residence,0,82,0,82,3,86,0
R_2PzHPlaLqHGJhV2,College/Trade,English_and_French,45-54,"$75,000 to $99,999",85000,Female,Alberta,Poor/Fair,Yes,Yes,Never Married,Own a residence,0,51,42,52,7,23,41
R_1qVwUXBztzPFuc2,Postgrad,English,45-54,"$100,000 to $ 124,999",110000,Female,Alberta,Poor/Fair,Yes,Yes,Married,Own a residence,1,50,73,32,11,17,73
R_3jePv3RFHvpyjqq,Bachelor,English,45-54,"$125,000 and more",150000,Female,Saskatchewan,Poor/Fair,Yes,Yes,Married,Own a residence,1,28,91,17,0,63,0
R_1d7aYJpEm4dTYeK,Bachelor,English,45-54,"$100,000 to $ 124,999",110000,Male,Saskatchewan,Good/Very Good,Yes,Yes,Never Married,Own a residence,0,72,13,51,0,51,0
R_1OisW5fEq1erPDK,High School,English,45-54,"$50,000 to $74,999",52000,Male,Alberta,Good/Very Good,Yes,Yes,Never Married,No residence,0,90,0,51,0,51,32
R_3ktUi81THSKkF2l,Bachelor,English,35-44,"$125,000 and more",150000,Female,Maintoba,Excellent,Yes,Yes,Living with a partner,Own a residence,1,19,65,50,0,5,5
R_cLOEcQMv3rOqC2t,Postgrad,English_and_French,45-54,"$125,000 and more",344555,Male,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,1,0,100,71,0,71,100
R_Dd8OJrZZ0xYsagp,Bachelor,English,35-44,"$125,000 and more",197000,Female,Saskatchewan,Poor/Fair,Yes,Yes,Married,Own a residence,2,65,13.5,78.5,27.5,67,24.5
R_XEYA4UTJOsqXe3D,College/Trade,English,45-54,"$75,000 to $99,999",75000,Female,Alberta,Good/Very Good,Yes,Yes,Divorced,No residence,0,75,66,84,31,22,26
R_2V2N7XNdrCG6mLO,Bachelor,English,45-54,"$50,000 to $74,999",65000,Female,Maintoba,Good/Very Good,Yes,Yes,Never Married,Own a residence,2,50,0,72,0,29,52
R_2amzZf20BYrnt3M,College/Trade,English,35-44,"$125,000 and more",145000,Female,Saskatchewan,Good/Very Good,Yes,Yes,Married,Own a residence,1,1,96,59,84,44,63
