cps19_ResponseId,education,language,age_category,income_category,income_number,gender,province,health,citizenship,born_in_canada,marital_status,owns_house,vote_choice,liberal_favour,conservative_favour,ndp_favour,bloc_favour,green_favour,people_favour
R_3oNHMq3iRGAqQ2f,Bachelor,English,25-34,"$125,000 and more",140000,Female,Nova Scoita,Good/Very Good,Yes,Yes,Married,Own a residence,0,47.5,50.5,52.5,6,70,2
R_3fwv3IPxrrNlKDw,Bachelor,English_and_French,25-34,"$125,000 and more",145000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,68.14285714285714,27.857142857142858,47.857142857142854,12,46.857142857142854,17.428571428571427
R_1pM4qlkmUQadYyF,Bachelor,English,55-64,"$50,000 to $74,999",69000,Female,Maintoba,Good/Very Good,Yes,Yes,Divorced,Own a residence,1,50,76.5,41,0,15.5,13.5
R_2V3dz9OGu3Svocc,College/Trade,English,55-64,"$50,000 to $74,999",50000,Female,Saskatchewan,Good/Very Good,Yes,Yes,Married,No residence,1,26.2,62,53,21,47.2,43
R_2YbpTq7wCb7qpEN,Bachelor,English,45-54,"$50,000 to $74,999",54000,Male,Saskatchewan,Good/Very Good,Yes,Yes,Never Married,No residence,1,0,89,0,0,2,31
R_3HvrysPWkmxHJ46,High School,English,55-64,"$100,000 to $ 124,999",120000,Male,Maintoba,Good/Very Good,Yes,Yes,Married,Own a residence,2,21,18,40,16,42,30
R_28S4idvUevwSBsR,College/Trade,English,65-74,"$50,000 to $74,999",70000,Female,Saskatchewan,Good/Very Good,Yes,Yes,Married,Own a residence,1,49.666666666666664,72.33333333333333,26.333333333333332,11,14,36.666666666666664
R_1fj7tAD3JMjLDv4,Bachelor,English_and_French,25-34,"$100,000 to $ 124,999",120000,Male,New Brunswick,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,4,40,20,15,0,70,0
R_30kmzQvxnf3YTws,Postgrad,English,65-74,"$50,000 to $74,999",50000,Male,Alberta,Excellent,Yes,Yes,Married,No residence,1,23,82,27.666666666666668,3.3333333333333335,20,27
R_1hLT3cOKLbVmV1D,College/Trade,English,75-84,"$50,000 to $74,999",71000,Male,British Columbia,Good/Very Good,Yes,Yes,Married,Own a residence,1,51.375,56.25,41.25,16.5,37.25,20.75
R_2zebwPZ7EyyN9pZ,Bachelor,English,65-74,"$50,000 to $74,999",55000,Female,Saskatchewan,Good/Very Good,Yes,Yes,Divorced,Own a residence,1,11,91,19,11,73,71
R_2V2RM9DGcybnj0X,College/Trade,English,25-34,"$75,000 to $99,999",80000,Male,Alberta,Good/Very Good,Yes,Yes,Living with a partner,No residence,1,0,100,0,0,0,40
R_2fqFbQgOlY5jjU4,College/Trade,English,45-54,"Less than $25,000",5000,Female,Alberta,Poor/Fair,Yes,Yes,Never Married,Own a residence,1,3,84,2,4,4,3
R_3QML7M0tVJRErJo,Postgrad,English,55-64,"$125,000 and more",240000,Male,Alberta,Excellent,Yes,Yes,Married,Own a residence,2,19,74.83333333333333,25.666666666666668,13.166666666666666,22.333333333333332,33
R_33yAcqelyNnXQ4o,Postgrad,English,65-74,"$75,000 to $99,999",90000,Male,British Columbia,Excellent,Yes,No,Married,Own a residence,4,44.6,42.2,41.8,9.2,66.8,19
R_OP57U0GJXFxyisN,High School,English,45-54,"$25,000 to $49,999",30000,Male,Alberta,Poor/Fair,Yes,Yes,Living with a partner,Own a residence,1,3,98,0,0,0,0
R_2ToY9WguU99luL8,Postgrad,English,45-54,"$100,000 to $ 124,999",113000,Female,Alberta,Poor/Fair,Yes,Yes,Separated,No residence,2,60,0,79,0,72,0
R_2YgrUfCpW8vCLvw,College/Trade,English,25-34,"$50,000 to $74,999",50000,Male,Alberta,Excellent,Yes,Yes,Living with a partner,No residence,2,37.5,76,71.5,49,81,61.5
R_2WwGp7CHiHhlIWg,Bachelor,English,65-74,"$50,000 to $74,999",56000,Male,Alberta,Good/Very Good,Yes,Yes,Divorced,Own a residence,1,49.5,45.5,36.5,13.5,30,0
R_ulCD5wPD4CM8VJn,High School,English,55-64,"$75,000 to $99,999",80000,Male,Saskatchewan,Good/Very Good,Yes,Yes,Married,Own a residence,1,29.5,81,28,0.5,26.5,17
R_5dmLqVCPHHFf0GZ,Bachelor,English,65-74,"$75,000 to $99,999",80000,Female,Alberta,Excellent,Yes,Yes,Never Married,Own a residence,1,25.25,71.25,24.75,0.5,10.5,52.25
R_3sBTOCcIv1ahIcF,College/Trade,English_and_French,45-54,"$125,000 and more",200000,Female,British Columbia,Good/Very Good,Yes,Yes,Married,Own a residence,0,55,47,4,8,8,20
R_1NsT5uRW3HdjFvT,High School,English,45-54,"$125,000 and more",150000,Female,Maintoba,Good/Very Good,Yes,Yes,Married,Own a residence,1,1,77,7,1,30,32
R_CaGqLFDJzeSXmsV,College/Trade,English,55-64,"$50,000 to $74,999",58000,Female,British Columbia,Good/Very Good,Yes,Yes,Married,Own a residence,2,53.6,37.8,62.2,14.4,68,33
R_1DSGo7VBq0YiQlN,High School,English,45-54,"$25,000 to $49,999",26000,Male,Alberta,Poor/Fair,Yes,Yes,Never Married,No residence,0,37.5,46,25,4.5,18,29.5
R_3mgcQ2s5vh1XmSw,Bachelor,English,65-74,"$50,000 to $74,999",63000,Male,Alberta,Poor/Fair,Yes,Yes,Married,Own a residence,1,22.833333333333332,72.66666666666667,21.5,1.8333333333333333,31.166666666666668,8.333333333333334
R_WqhvspXrHOycgut,Postgrad,English,25-34,"$125,000 and more",199000,Male,Quebec,Poor/Fair,Yes,Yes,Married,Own a residence,1,9.5,56.5,30,9,32.5,37
R_3kh3XslBn1pWw8F,College/Trade,English,25-34,"$125,000 and more",205000,Female,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,2,43,74.25,49.25,10,39.25,39.25
R_RqmWpUsqnBzFBnP,College/Trade,English,25-34,"$100,000 to $ 124,999",108000,Female,Saskatchewan,Poor/Fair,Yes,Yes,Living with a partner,Own a residence,1,1,83,36,26,52,73
R_2CPLMIklGEjF9LI,Postgrad,English,25-34,"$25,000 to $49,999",44000,Female,Ontario,Poor/Fair,Yes,Yes,Never Married,No residence,0,82,0,82,3,86,0
R_2PzHPlaLqHGJhV2,College/Trade,English_and_French,45-54,"$75,000 to $99,999",85000,Female,Alberta,Poor/Fair,Yes,Yes,Never Married,Own a residence,0,51,42,52,7,23,41
R_1qVwUXBztzPFuc2,Postgrad,English,45-54,"$100,000 to $ 124,999",110000,Female,Alberta,Poor/Fair,Yes,Yes,Married,Own a residence,1,50,73,32,11,17,73
R_3jePv3RFHvpyjqq,Bachelor,English,45-54,"$125,000 and more",150000,Female,Saskatchewan,Poor/Fair,Yes,Yes,Married,Own a residence,1,60,50.5,45.5,26,67.5,10
R_1d7aYJpEm4dTYeK,Bachelor,English,45-54,"$100,000 to $ 124,999",110000,Male,Saskatchewan,Good/Very Good,Yes,Yes,Never Married,Own a residence,0,72,13,51,0,51,0
R_1OisW5fEq1erPDK,High School,English,45-54,"$50,000 to $74,999",52000,Male,Alberta,Good/Very Good,Yes,Yes,Never Married,No residence,0,30,57,26,0,32.333333333333336,38
R_3ktUi81THSKkF2l,Bachelor,English,35-44,"$125,000 and more",150000,Female,Maintoba,Excellent,Yes,Yes,Living with a partner,Own a residence,1,19,65,50,0,5,5
R_cLOEcQMv3rOqC2t,Postgrad,English_and_French,45-54,"$125,000 and more",344555,Male,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,1,0,85,35.5,0,35.5,50
R_Dd8OJrZZ0xYsagp,Bachelor,English,35-44,"$125,000 and more",197000,Female,Saskatchewan,Poor/Fair,Yes,Yes,Married,Own a residence,2,69.5,26.5,73.25,29.75,64.75,36.75
R_XEYA4UTJOsqXe3D,College/Trade,English,45-54,"$75,000 to $99,999",75000,Female,Alberta,Good/Very Good,Yes,Yes,Divorced,No residence,0,75,66,84,31,22,26
R_2V2N7XNdrCG6mLO,Bachelor,English,45-54,"$50,000 to $74,999",65000,Female,Maintoba,Good/Very Good,Yes,Yes,Never Married,Own a residence,2,50,0,72,0,29,52
R_2amzZf20BYrnt3M,College/Trade,English,35-44,"$125,000 and more",145000,Female,Saskatchewan,Good/Very Good,Yes,Yes,Married,Own a residence,1,0.5,88,39.5,42.5,32,32
R_2Xol32t0bv0e0J2,High School,English_and_French,25-34,"$75,000 to $99,999",92000,Male,Quebec,Excellent,Yes,Yes,Never Married,Own a residence,0,100,0,80,40,75,0
R_2Ya1CLepiAtOaSy,High School,English,45-54,"$75,000 to $99,999",88000,Female,Alberta,Poor/Fair,Yes,No,Married,Own a residence,1,0,91.5,0,0,41.5,37
R_2AEEXT6aWw7HL5g,Bachelor,English,25-34,"$25,000 to $49,999",43000,Female,Nova Scoita,Excellent,Yes,Yes,Married,No residence,0,45,52,74,40,39,0
R_2n8uIC2RnbKW0a5,Bachelor,English_and_French,45-54,"$125,000 and more",200000,Female,British Columbia,Poor/Fair,Yes,Yes,Living with a partner,Own a residence,2,64,29,64,9,63,6
R_oXkiBwSGw9gOhAl,High School,English,45-54,"$75,000 to $99,999",78000,Female,British Columbia,Poor/Fair,Yes,Yes,Married,Own a residence,2,40.25,24.25,96.75,37.25,78.5,35.75
R_8iBgEhz7OFJgZpL,Postgrad,English_and_French,25-34,"$100,000 to $ 124,999",101000,Female,Ontario,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,0,76.33333333333333,15.333333333333334,88.33333333333333,1.3333333333333333,86,0
R_11aW459t6AmtSCX,Bachelor,English,35-44,"$100,000 to $ 124,999",110000,Male,British Columbia,Good/Very Good,Yes,Yes,Married,No residence,0,33.333333333333336,33.333333333333336,57,29.666666666666668,43.333333333333336,30
R_3spLqI5Lq14FnUV,Postgrad,English,25-34,"$50,000 to $74,999",50000,Male,Ontario,Good/Very Good,Yes,No,Living with a partner,No residence,0,70,0,60,0,65,10
R_1K1KbMJotmrRmZt,College/Trade,English,35-44,"$25,000 to $49,999",45000,Female,Alberta,Excellent,Yes,Yes,Widowed,No residence,1,0,82,42,0,21,11
R_3m3vChMIJfaQ5Je,Bachelor,English,55-64,"$125,000 and more",155000,Female,Alberta,Excellent,Yes,Yes,Married,Own a residence,1,38.57142857142857,62.857142857142854,33.07142857142857,1.8571428571428572,25,17.642857142857142
R_25YLdgGef4kOlUF,Postgrad,English,15-24,"$50,000 to $74,999",52000,Male,British Columbia,Poor/Fair,Yes,Yes,Never Married,No residence,2,0,65,65,0,0,0
R_3iJZD9ZQyRBvmdS,Bachelor,English,25-34,"$50,000 to $74,999",67000,Female,Newfoundland and Labrador,Good/Very Good,Yes,Yes,Never Married,No residence,0,89,69,78,37,75,59
R_0JazhefiBtALrHz,Bachelor,English,25-34,"$50,000 to $74,999",50000,Female,Ontario,Good/Very Good,Yes,Yes,Never Married,No residence,1,46.09090909090909,60.90909090909091,48.45454545454545,27.636363636363637,49.63636363636363,26.181818181818183
R_3iUU6UybcEwvguH,Bachelor,English_and_French,55-64,"$100,000 to $ 124,999",115000,Male,British Columbia,Poor/Fair,Yes,Yes,Married,Own a residence,1,33,90,3,0,73,1
R_D6MKhnFdzUYJ72N,Bachelor,English,15-24,"$125,000 and more",190000,Female,Ontario,Excellent,Yes,Yes,Never Married,Own a residence,1,43.333333333333336,43.666666666666664,50.666666666666664,20.666666666666668,51.666666666666664,20.666666666666668
R_pH7Kmpj0piGFVh7,Bachelor,English,25-34,"$50,000 to $74,999",56000,Female,Alberta,Excellent,Yes,Yes,Married,No residence,2,30,61,59,29,61,51
R_1itwe4F9BdGgutm,College/Trade,English,25-34,"$25,000 to $49,999",43000,Male,Ontario,Good/Very Good,Yes,Yes,Never Married,Own a residence,1,62,59.8,54,37.2,70.4,57.8
R_3HAoxCZx6jcQsUs,Bachelor,English,25-34,"$25,000 to $49,999",45000,Female,Ontario,Excellent,Yes,Yes,Never Married,Own a residence,0,56.22222222222222,12,65.44444444444444,23.333333333333332,50.111111111111114,35.77777777777778
R_1mDccNFeJ1INCgR,Bachelor,English,55-64,"$125,000 and more",140000,Male,Saskatchewan,Good/Very Good,Yes,Yes,Married,Own a residence,1,40.6,61.2,45,2.6,45.2,17.8
R_3CEihU2SanuoC40,College/Trade,Neither English nor French,45-54,"$100,000 to $ 124,999",120000,Male,British Columbia,Good/Very Good,Yes,No,Living with a partner,Own a residence,2,82,0,60,41,71,0
R_10wJkdMNUxde5qe,Postgrad,English,45-54,"$75,000 to $99,999",90000,Female,British Columbia,Good/Very Good,Yes,Yes,Married,Own a residence,2,66.66666666666667,23.666666666666668,70.33333333333333,15.333333333333334,51.666666666666664,25
R_0rkdOYt0eX6SBgt,College/Trade,English,45-54,"$75,000 to $99,999",83000,Female,Maintoba,Good/Very Good,Yes,Yes,Never Married,Own a residence,1,52,82,51,51,51,51
R_2sQJwoQXh4Pg1gx,Postgrad,English,25-34,"$125,000 and more",199000,Male,Ontario,Good/Very Good,Yes,No,Married,Own a residence,0,74.85714285714286,41.57142857142857,37.285714285714285,13.142857142857142,73.14285714285714,29.571428571428573
R_2fv8Au2xjfi7jsc,Bachelor,Neither English nor French,15-24,"$50,000 to $74,999",60000,Male,Ontario,Good/Very Good,Yes,Yes,Never Married,No residence,0,71,36,70,34,65,21
R_eo3kE681V1dvn6p,Postgrad,English,45-54,"$125,000 and more",135000,Female,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,0,34.5,55.5,39.166666666666664,5.833333333333333,44.333333333333336,27.333333333333332
R_Q6BN9ZyvNjfYQJX,Bachelor,English,25-34,"$75,000 to $99,999",95000,Male,Alberta,Good/Very Good,Yes,No,Never Married,No residence,1,37,50.8,62.2,23.6,59.6,20.2
R_1mge7eblMtqKMxD,College/Trade,English,45-54,"$50,000 to $74,999",55000,Female,British Columbia,Excellent,Yes,Yes,Married,Own a residence,1,35.5,76.25,30.25,19.5,47.5,47
R_3QWRId225OeYVxY,Bachelor,English,25-34,"$100,000 to $ 124,999",104000,Female,Alberta,Good/Very Good,Yes,Yes,Married,No residence,0,68,23.25,64.25,22.25,58,31.75
R_3MPuH3YxjsANJnT,College/Trade,English_and_French,25-34,"$25,000 to $49,999",42000,Female,Ontario,Good/Very Good,Yes,Yes,Living with a partner,No residence,4,43,0,43,12.5,87.5,0
R_3KT3V0peqT7mq23,College/Trade,English_and_French,35-44,"$125,000 and more",130000,Female,British Columbia,Good/Very Good,Yes,Yes,Married,Own a residence,4,18,60,57,5,43,17
R_b1QVtKsAVAybJcZ,Bachelor,English,25-34,"$125,000 and more",125000,Male,Ontario,Good/Very Good,Yes,No,Married,Own a residence,1,47.714285714285715,53,66,25.857142857142858,56.07142857142857,28.857142857142858
R_qvZecr1gPIgjPNf,High School,English,45-54,"Less than $25,000",22000,Female,Saskatchewan,Poor/Fair,Yes,Yes,Never Married,Own a residence,2,40,39,60,35,51,47
R_UAYTJ5ybW2jMiaZ,Postgrad,English,25-34,"Less than $25,000",15000,Female,Ontario,Good/Very Good,Yes,Yes,Never Married,No residence,0,69,7,74.6,18.2,48,10.2
R_1FgI0oDwnj2WVJE,Bachelor,English,55-64,"$125,000 and more",200000,Female,British Columbia,Poor/Fair,Yes,Yes,Living with a partner,Own a residence,0,45,70.5,23.5,0,14.5,24
R_3JErAYp6vTO3uTW,College/Trade,English,25-34,"$25,000 to $49,999",33000,Male,Ontario,Don't Know,Yes,Yes,Married,No residence,2,3,50,41.5,15.5,69,22
R_1C7xU4OmHOhVMHb,Bachelor,English_and_French,25-34,"$100,000 to $ 124,999",105000,Female,Ontario,Good/Very Good,Yes,Yes,Living with a partner,No residence,2,80.5,29.5,71,45,53.5,33.5
R_1hYA5cUOen60lDm,High School,English,55-64,"$125,000 and more",160000,Male,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,1,17.428571428571427,79.71428571428571,17.285714285714285,5.714285714285714,27.142857142857142,45.285714285714285
R_3hiouqLdYCyHktU,College/Trade,English,45-54,"$125,000 and more",165000,Male,British Columbia,Good/Very Good,Yes,Yes,Married,Own a residence,2,18.142857142857142,60.285714285714285,37.42857142857143,3,43.714285714285715,10.428571428571429
R_29i6GYETGcCrUho,Bachelor,English_and_French,35-44,"Less than $25,000",17500,Female,Saskatchewan,Good/Very Good,Yes,Yes,Married,Own a residence,2,80,16,52,1,65,0
R_26bvdZGlBlyCvxN,Bachelor,English,25-34,"$125,000 and more",125000,Male,Ontario,Good/Very Good,Yes,No,Married,Own a residence,2,47.714285714285715,53,66,25.857142857142858,56.07142857142857,28.857142857142858
R_1mW3xXOcNeWApBU,Bachelor,English,15-24,"$50,000 to $74,999",50000,Female,Ontario,Excellent,Yes,Yes,Never Married,No residence,1,62.666666666666664,37.333333333333336,69,21.666666666666668,40.666666666666664,7.333333333333333
R_3qamHcpe6GJ9u9I,Postgrad,English,25-34,"$125,000 and more",210000,Female,Ontario,Good/Very Good,Yes,Yes,Never Married,Own a residence,2,63.5,61,52.5,30.5,63.5,26
R_32OX0av4BgGJ2Va,High School,English,25-34,"$125,000 and more",125000,Female,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,1,35,71,15,2,15,55
R_PO20xEqumUfqWbL,College/Trade,English,35-44,"$125,000 and more",175000,Male,British Columbia,Excellent,Yes,Yes,Married,Own a residence,5,51,35.666666666666664,40.333333333333336,0.3333333333333333,34,53.666666666666664
R_1liVvPA990FfL99,Postgrad,English,25-34,"$100,000 to $ 124,999",100000,Female,Ontario,Good/Very Good,Yes,Yes,Never Married,No residence,0,60,68,57.5,25.5,56,25.5
R_3GqyTi72gTTAPd6,Postgrad,English,45-54,"$125,000 and more",150000,Male,Alberta,Poor/Fair,Yes,Yes,Married,Own a residence,1,34.5,55.5,39.166666666666664,5.833333333333333,44.333333333333336,27.333333333333332
R_1G05GxNE3UV6dxf,Bachelor,English,45-54,"$125,000 and more",155000,Male,Alberta,Excellent,Yes,Yes,Married,Own a residence,1,16.333333333333332,76.16666666666667,27.5,5.833333333333333,18.333333333333332,22.416666666666668
R_2pKnWlHaDbkm8Fw,Bachelor,English,25-34,"$125,000 and more",198000,Female,Ontario,Good/Very Good,Yes,Yes,Married,No residence,4,47.714285714285715,53,66,25.857142857142858,56.07142857142857,28.857142857142858
R_2e3uDgRIagMQIt4,Bachelor,English,35-44,"$125,000 and more",150000,Female,Saskatchewan,Poor/Fair,Yes,Yes,Married,Own a residence,0,69.5,26.5,73.25,29.75,64.75,36.75
R_2B2jwz6EFEHqc5A,Bachelor,English_and_French,15-24,"$50,000 to $74,999",65000,Male,Ontario,Excellent,Yes,Yes,Never Married,No residence,0,76.5,13.5,81,50.5,50.5,25.5
R_3RlvlICm2MohHtt,Bachelor,English,25-34,"$50,000 to $74,999",60000,Female,British Columbia,Poor/Fair,Yes,Yes,Never Married,No residence,2,60.8,15,70.8,8,65.8,20
R_PCKq3ivJnOpnQIh,Bachelor,English,25-34,"$50,000 to $74,999",74000,Female,Ontario,Poor/Fair,Yes,Yes,Living with a partner,No residence,2,50,37.714285714285715,61.857142857142854,17.142857142857142,46.57142857142857,25
R_3qaMIG5bbJ3oVdk,College/Trade,English,25-34,"$50,000 to $74,999",50000,Female,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,1,0,100,30,0,85,74
R_24H88dsgOZ2RCtf,Bachelor,English,25-34,"$25,000 to $49,999",36000,Female,British Columbia,Poor/Fair,Yes,Yes,Living with a partner,No residence,2,91,0,83,0,84,6
R_OwhYkpWKCxIHFAZ,Bachelor,English,25-34,"$125,000 and more",260000,Female,British Columbia,Good/Very Good,Yes,Yes,Married,Own a residence,0,31.25,53,51.5,19.5,58.75,38
R_3JlLY2K2ZGiCclO,Bachelor,English,25-34,"$75,000 to $99,999",75000,Female,Alberta,Good/Very Good,Yes,No,Married,No residence,1,73,82,47,42,51,51
R_12FjVDlZgjqBg0J,High School,English,25-34,"Less than $25,000",23000,Female,Ontario,Don't Know,Yes,Yes,Never Married,Own a residence,4,45.833333333333336,16.833333333333332,67.66666666666667,12.166666666666666,52,29.666666666666668
R_3fdAZ7UWP96Dgwk,High School,English,25-34,"$50,000 to $74,999",69000,Female,Nova Scoita,Poor/Fair,Yes,Yes,Married,Own a residence,1,21,83,9,0,81,30
R_2BmoZg9vkJZ8cAF,Bachelor,English,35-44,"$25,000 to $49,999",30000,Male,Alberta,Poor/Fair,Yes,Yes,Never Married,Own a residence,0,54.5,16.5,65.5,0,49,0
R_2bN0Zq5alSvJUrM,Bachelor,Neither English nor French,65-74,"Less than $25,000",16000,Female,Ontario,Poor/Fair,Yes,No,Widowed,No residence,1,40,84,0,22,16,30
R_33l0VkkL8mWWcmH,Bachelor,English,75-84,"$75,000 to $99,999",99000,Male,British Columbia,Good/Very Good,Yes,Yes,Married,Own a residence,1,57.75,64.75,36.75,13.25,65.5,25
R_1otBCeZysQz9znR,High School,English,55-64,"$75,000 to $99,999",90000,Female,Ontario,Poor/Fair,Yes,Yes,Separated,Own a residence,1,3,57,36.5,10.5,34,18.5
R_12zOtvUXZClgQ6P,College/Trade,English,55-64,"$25,000 to $49,999",30000,Female,Newfoundland and Labrador,Good/Very Good,Yes,Yes,Married,Own a residence,1,77,43,37,4,18,8
R_u3SleU3zpbB1k5P,Bachelor,Neither English nor French,65-74,"$50,000 to $74,999",70000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,64.33333333333333,36.666666666666664,25.333333333333332,3,53,7.666666666666667
R_1qaCCSQXzU4NxHf,College/Trade,English,35-44,"$125,000 and more",168000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,40.84615384615385,65.07692307692308,47.76923076923077,13.461538461538462,48.61538461538461,36.07692307692308
R_1eyk1WZ28vPeKzk,College/Trade,English_and_French,55-64,"$125,000 and more",125000,Male,New Brunswick,Good/Very Good,Yes,Yes,Married,Own a residence,1,0,100,0,0,0,0
R_2P8dQaOto7gcwqa,Bachelor,English,45-54,"$75,000 to $99,999",88000,Male,Alberta,Excellent,Yes,Yes,Divorced,Own a residence,1,1,43.5,22,6.5,41,8.5
R_3JmwPNhrl2zRCDk,Bachelor,English,45-54,"$75,000 to $99,999",80000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,2,40.55555555555556,53,34.55555555555556,13.166666666666666,36.5,18.166666666666668
R_b30rPn6x5aVA7GF,College/Trade,English,55-64,"$75,000 to $99,999",80000,Female,Alberta,Good/Very Good,Yes,Yes,Never Married,Own a residence,2,50.5,1,86.5,15,93,0.5
R_3nMpgUjTqXxPcdA,Bachelor,English,65-74,"$75,000 to $99,999",85000,Male,Alberta,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,2,76.5,0.5,81.5,9,75,4.5
R_21b5P4LlcOAoNxE,Bachelor,English,45-54,"$100,000 to $ 124,999",120000,Male,Nova Scoita,Poor/Fair,Yes,Yes,Married,Own a residence,4,49,27.666666666666668,40.666666666666664,11,57,14
R_1Ebzp1V6vULXZJh,Bachelor,English,65-74,"$100,000 to $ 124,999",120000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,61.22727272727273,41.54545454545455,49.63636363636363,14.181818181818182,52.22727272727273,14.909090909090908
R_rrKpgaI2oICTTXj,College/Trade,English,45-54,"$75,000 to $99,999",76000,Male,Alberta,Poor/Fair,Yes,Yes,Never Married,Own a residence,0,72,8,71,8,63,7
R_8BXsP2nL7C4P3Oh,Bachelor,English_and_French,45-54,"$125,000 and more",130000,Male,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,4,63,39.333333333333336,32.333333333333336,7.333333333333333,20.333333333333332,2
R_2v863oBYvqR1lyF,Bachelor,English,35-44,"$50,000 to $74,999",70000,Female,Ontario,Excellent,Yes,Yes,Married,No residence,2,79,51.125,66,25.75,57.75,36.25
